epoch,accuracy,loss,val_accuracy,val_loss
-1,0.002836687723174691,13.31187629699707,0.002304855501279235,13.408843994140625
0,0.3594488799571991,4.076178550720215,0.5978795289993286,1.867139220237732
1,0.6948534250259399,1.300479769706726,0.6854640245437622,1.454544186592102
2,0.8115290999412537,0.7205681204795837,0.7095881700515747,1.3409337997436523
3,0.8845400810241699,0.4209156632423401,0.7278733849525452,1.2916591167449951
4,0.9309739470481873,0.2568718194961548,0.7289490103721619,1.296158790588379
5,0.9583277106285095,0.1624712198972702,0.734634280204773,1.300645112991333
6,0.974469780921936,0.10674821585416794,0.7378610968589783,1.3100273609161377
-1,0.9728150963783264,0.14939792454242706,0.7278733849525452,1.2916582822799683
0,0.9263811707496643,0.24930255115032196,0.7360172271728516,1.3930292129516602
1,0.9593408107757568,0.14103130996227264,0.7375537753105164,1.4536972045898438
2,0.9731865525245667,0.09135489910840988,0.7418561577796936,1.4878774881362915
3,0.980514645576477,0.06921801716089249,0.7421634793281555,1.5126698017120361
4,0.9843982458114624,0.05465663596987724,0.7403196096420288,1.6141436100006104
5,0.9857152700424194,0.05016322433948517,0.7403196096420288,1.5886410474777222
