epoch,accuracy,loss,val_accuracy,val_loss
-1,0.002244287170469761,13.267474174499512,0.001843884470872581,13.710247039794922
0,0.1824333518743515,5.358063220977783,0.5308850407600403,2.205366611480713
1,0.4032576084136963,2.904766321182251,0.648125410079956,1.5964605808258057
2,0.511493444442749,2.2341508865356445,0.6846957802772522,1.4207617044448853
3,0.582766592502594,1.8421162366867065,0.7049784660339355,1.3459479808807373
4,0.6416281461715698,1.5546871423721313,0.7137369513511658,1.3216884136199951
5,0.6851876974105835,1.337052822113037,0.7241856455802917,1.2962782382965088
6,0.7235106229782104,1.1637351512908936,0.7287953495979309,1.3178735971450806
7,0.7591471672058105,1.0125231742858887,0.7304855585098267,1.32622230052948
8,0.7832222580909729,0.8979365229606628,0.7272587418556213,1.3384356498718262
-1,0.7838683128356934,0.95867520570755,0.7241856455802917,1.296277642250061
0,0.7362282276153564,1.0718960762023926,0.7304855585098267,1.380969524383545
1,0.790499210357666,0.8226659893989563,0.7367854714393616,1.4206657409667969
2,0.8282440304756165,0.6611976623535156,0.7417024970054626,1.4923462867736816
3,0.8594260215759277,0.5349339246749878,0.7418561577796936,1.5131564140319824
4,0.8876156210899353,0.4192143976688385,0.7437000870704651,1.556018352508545
5,0.9078481793403625,0.33645299077033997,0.7490780353546143,1.5924986600875854
